QGC WPL 110
0	0	3	16	0	0	0	0	40,09175	-3,695694	600,9	1
1	0	3	22	20	0	0	0	40,08968	-3,701253	50	1
2	0	3	16	0	0	0	0	40,09121	-3,689641	120	1
3	0	3	16	0	0	0	0	40,09106	-3,691039	120	1
4	0	3	206	23,4	0	0	0	0	0	0	1
5	0	3	16	0	0	0	0	40,09027	-3,698668	120	1
6	0	3	206	0	0	0	0	0	0	0	1
7	0	3	16	0	0	0	0	40,09013	-3,700066	120	1
8	0	3	16	0	0	0	0	40,09076	-3,700126	120	1
9	0	3	16	0	0	0	0	40,09091	-3,698729	120	1
10	0	3	206	23,4	0	0	0	0	0	0	1
11	0	3	16	0	0	0	0	40,09169	-3,691097	120	1
12	0	3	206	0	0	0	0	0	0	0	1
13	0	3	16	0	0	0	0	40,09184	-3,689698	120	1
14	0	3	16	0	0	0	0	40,09248	-3,689756	120	1
15	0	3	16	0	0	0	0	40,09233	-3,691153	120	1
16	0	3	206	23,4	0	0	0	0	0	0	1
17	0	3	16	0	0	0	0	40,09154	-3,698789	120	1
18	0	3	206	0	0	0	0	0	0	0	1
19	0	3	16	0	0	0	0	40,0914	-3,700187	120	1
20	0	3	16	0	0	0	0	40,09203	-3,700247	120	1
21	0	3	16	0	0	0	0	40,09217	-3,698849	120	1
22	0	3	206	23,4	0	0	0	0	0	0	1
23	0	3	16	0	0	0	0	40,09296	-3,691211	120	1
24	0	3	206	0	0	0	0	0	0	0	1
25	0	3	16	0	0	0	0	40,09311	-3,689812	120	1
26	0	3	16	0	0	0	0	40,0907	-3,706043	120	1
27	0	3	21	0	0	0	0	40,09174	-3,695683	0	1
