QGC WPL 110
0	0	3	16	0	0	0	0	0	0	0	1
1	0	3	22	20	0	0	0	40,09185	-3,695836	50	1
2	0	3	16	0	0	0	0	40,08886	-3,681928	120	1
3	0	3	16	0	0	0	0	40,08887	-3,683338	120	1
4	0	3	206	23,4	0	0	0	0	0	0	1
5	0	3	16	0	0	0	0	40,0889	-3,699432	120	1
6	0	3	206	0	0	0	0	0	0	0	1
7	0	3	16	0	0	0	0	40,08891	-3,700842	120	1
8	0	3	16	0	0	0	0	40,08954	-3,700832	120	1
9	0	3	16	0	0	0	0	40,08953	-3,699421	120	1
10	0	3	206	23,4	0	0	0	0	0	0	1
11	0	3	16	0	0	0	0	40,0895	-3,683727	120	1
12	0	3	206	0	0	0	0	0	0	0	1
13	0	3	16	0	0	0	0	40,0895	-3,682316	120	1
14	0	3	16	0	0	0	0	40,09013	-3,682705	120	1
15	0	3	16	0	0	0	0	40,09014	-3,684116	120	1
16	0	3	206	23,4	0	0	0	0	0	0	1
17	0	3	16	0	0	0	0	40,09017	-3,69941	120	1
18	0	3	206	0	0	0	0	0	0	0	1
19	0	3	16	0	0	0	0	40,09017	-3,700821	120	1
20	0	3	16	0	0	0	0	40,09081	-3,700811	120	1
21	0	3	16	0	0	0	0	40,0908	-3,6994	120	1
22	0	3	206	23,4	0	0	0	0	0	0	1
23	0	3	16	0	0	0	0	40,09077	-3,684505	120	1
24	0	3	206	0	0	0	0	0	0	0	1
25	0	3	16	0	0	0	0	40,09077	-3,683095	120	1
26	0	3	16	0	0	0	0	40,0914	-3,683484	120	1
27	0	3	16	0	0	0	0	40,0914	-3,684895	120	1
28	0	3	206	23,4	0	0	0	0	0	0	1
29	0	3	16	0	0	0	0	40,09143	-3,69939	120	1
30	0	3	206	0	0	0	0	0	0	0	1
31	0	3	16	0	0	0	0	40,09144	-3,7008	120	1
32	0	3	16	0	0	0	0	40,09207	-3,70079	120	1
33	0	3	16	0	0	0	0	40,09207	-3,699379	120	1
34	0	3	206	23,4	0	0	0	0	0	0	1
35	0	3	16	0	0	0	0	40,09204	-3,685284	120	1
36	0	3	206	0	0	0	0	0	0	0	1
37	0	3	16	0	0	0	0	40,09204	-3,683873	120	1
38	0	3	16	0	0	0	0	40,09267	-3,684263	120	1
39	0	3	16	0	0	0	0	40,09267	-3,685673	120	1
40	0	3	206	23,4	0	0	0	0	0	0	1
41	0	3	16	0	0	0	0	40,0927	-3,698192	120	1
42	0	3	206	0	0	0	0	0	0	0	1
43	0	3	16	0	0	0	0	40,0927	-3,699603	120	1
44	0	3	16	0	0	0	0	40,09333	-3,695095	120	1
45	0	3	16	0	0	0	0	40,09333	-3,693684	120	1
46	0	3	206	23,4	0	0	0	0	0	0	1
47	0	3	16	0	0	0	0	40,09331	-3,686062	120	1
48	0	3	206	0	0	0	0	0	0	0	1
49	0	3	16	0	0	0	0	40,09331	-3,684652	120	1
50	0	3	16	0	0	0	0	40,09394	-3,685041	120	1
51	0	3	16	0	0	0	0	40,09394	-3,686452	120	1
52	0	3	206	23,4	0	0	0	0	0	0	1
53	0	3	16	0	0	0	0	40,09395	-3,689176	120	1
54	0	3	206	0	0	0	0	0	0	0	1
55	0	3	16	0	0	0	0	40,09395	-3,690586	120	1
56	0	3	16	0	0	0	0	40,09025	-3,70578	120	1
57	0	3	21	0	0	0	0	40,09179	-3,695524	0	1
