QGC WPL 110
0	0	3	16	0	0	0	0	40,09172	-3,695661	601,59	1
1	0	3	22	20	0	0	0	40,09178	-3,695591	50	1
2	0	3	16	0	0	0	0	40,09166	-3,69127	120	1
3	0	3	16	0	0	0	0	40,09148	-3,692662	120	1
4	0	3	206	23,4	0	0	0	0	0	0	1
5	0	3	16	0	0	0	0	40,09088	-3,697487	120	1
6	0	3	206	0	0	0	0	0	0	0	1
7	0	3	16	0	0	0	0	40,0907	-3,698879	120	1
8	0	3	16	0	0	0	0	40,09131	-3,699163	120	1
9	0	3	16	0	0	0	0	40,09148	-3,697771	120	1
10	0	3	206	23,4	0	0	0	0	0	0	1
11	0	3	16	0	0	0	0	40,0921	-3,692838	120	1
12	0	3	206	0	0	0	0	0	0	0	1
13	0	3	16	0	0	0	0	40,09228	-3,691446	120	1
14	0	3	16	0	0	0	0	40,0929	-3,69162	120	1
15	0	3	16	0	0	0	0	40,09272	-3,693012	120	1
16	0	3	206	23,4	0	0	0	0	0	0	1
17	0	3	16	0	0	0	0	40,09209	-3,698055	120	1
18	0	3	206	0	0	0	0	0	0	0	1
19	0	3	16	0	0	0	0	40,09192	-3,699447	120	1
20	0	3	16	0	0	0	0	40,09044	-3,705892	120	1
21	0	3	21	0	0	0	0	40,09178	-3,69559	0	1
